airconditioningtypeid,basementsqft,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,calculatedfinishedsquarefeet,finishedsquarefeet12,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,propertycountylandusecode,propertylandusetypeid,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,threequarterbathnbr,unitcnt,yearbuilt,numberofstories,assessmentyear,taxdelinquencyflag,censustractandblock,taxvaluedollarcnt
0.0,0.0,2.0,3.0,8.0,2.0,1855.0,1855.0,0.0,2.0,0.0,0.0,0,2.0,33750345.0,-118316263.0,7162.0,0.0,0,261.0,54053.0,3101.0,27080.0,96122.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60376707014003.0,149566.0
1.0,0.0,3.0,2.0,7.0,3.0,1687.0,1687.0,0.0,3.0,0.0,0.0,0,2.0,34096700.0,-118260000.0,12999.0,0.0,8,266.0,12447.0,3101.0,268473.0,96020.0,0.0,0.0,1.0,1991.0,1.0,2016.0,0,60371951001007.0,362450.0
0.0,0.0,1.0,1.0,8.0,1.0,768.0,768.0,0.0,1.0,0.0,0.0,0,2.0,33786200.0,-117801000.0,740.0,0.0,41,261.0,33252.0,1286.0,27080.0,97067.0,4.0,0.0,2.0,1976.0,2.0,2016.0,0,60590219141001.0,163169.0
1.0,0.0,2.0,3.0,8.0,2.0,1700.0,1700.0,0.0,2.0,0.0,0.0,0,2.0,34575509.0,-118036260.0,6993.0,0.0,0,261.0,40227.0,3101.0,27080.0,97330.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60379107131002.0,146421.0
0.0,0.0,2.0,3.0,8.0,2.0,1272.0,1272.0,0.0,2.0,2.0,441.0,0,2.0,34255135.0,-119196462.0,7200.0,0.0,34,261.0,34543.0,2061.0,116692.0,97083.0,5.0,0.0,1.0,1958.0,1.0,2016.0,0,61110015063001.0,395845.0
1.0,0.0,3.0,3.0,9.0,3.0,3078.0,3078.0,0.0,3.0,0.0,0.0,0,2.0,34064421.0,-118336625.0,10490.0,0.0,0,261.0,12447.0,3101.0,274517.0,95986.0,0.0,0.0,1.0,1928.0,1.0,2016.0,0,60372110005013.0,1707368.0
1.0,0.0,3.0,2.0,6.0,3.0,1127.0,1127.0,0.0,3.0,0.0,0.0,0,2.0,34415900.0,-118445000.0,123207.0,0.0,8,266.0,54311.0,3101.0,37739.0,96401.0,0.0,0.0,1.0,1984.0,1.0,2016.0,0,60379200371000.0,253811.0
0.0,0.0,3.0,4.0,8.0,3.0,1839.0,1839.0,0.0,3.0,1.0,397.0,0,2.0,33758723.0,-118026301.0,3500.0,0.0,41,261.0,34780.0,1286.0,27080.0,96990.0,0.0,0.0,1.0,1994.0,1.0,2016.0,0,60590996031002.0,550655.0
0.0,0.0,1.5,2.0,8.0,1.5,930.0,930.0,0.0,1.0,1.0,0.0,0,2.0,33759200.0,-117898000.0,7260.0,0.0,42,266.0,47568.0,1286.0,268007.0,97006.0,5.0,1.0,2.0,1965.0,2.0,2016.0,0,60590752011005.0,120917.0
1.0,0.0,2.0,2.0,8.0,2.0,1172.0,1172.0,0.0,2.0,0.0,0.0,0,2.0,34169200.0,-118446000.0,56741.0,1.0,8,266.0,12447.0,3101.0,27080.0,96410.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60371285002022.0,271305.0
1.0,0.0,3.0,3.0,8.0,3.0,1377.0,1377.0,0.0,3.0,0.0,0.0,0,2.0,34169700.0,-118447000.0,101648.0,1.0,8,266.0,12447.0,3101.0,27080.0,96410.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60371285002017.0,388528.0
0.0,0.0,3.0,4.0,7.0,3.0,2537.0,2537.0,0.0,3.0,0.0,0.0,0,2.0,33737819.0,-118353342.0,11828.0,0.0,0,261.0,54053.0,3101.0,27080.0,96122.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60376706021014.0,960000.0
0.0,0.0,2.5,4.0,8.0,2.5,3142.0,3142.0,1.0,2.0,2.0,607.0,0,2.0,34241208.0,-119043044.0,13180.0,0.0,33,261.0,51239.0,2061.0,27080.0,97089.0,9.0,1.0,2.0,2006.0,2.0,2016.0,0,61110052031005.0,534592.0
0.0,0.0,1.0,2.0,6.0,1.0,1052.0,1052.0,0.0,1.0,0.0,0.0,0,2.0,34130012.0,-118183641.0,3227.0,0.0,0,261.0,12447.0,3101.0,115609.0,96023.0,0.0,0.0,1.0,1956.0,1.0,2016.0,0,60371815003014.0,446260.0
0.0,0.0,1.0,3.0,4.0,1.0,1017.0,1017.0,0.0,1.0,0.0,0.0,0,7.0,34182255.0,-118533314.0,6061.0,0.0,0,261.0,12447.0,3101.0,51906.0,96364.0,0.0,0.0,1.0,1950.0,1.0,2016.0,0,60371329002015.0,432735.0
0.0,0.0,1.0,2.0,4.0,1.0,905.0,905.0,0.0,1.0,0.0,0.0,0,7.0,33909079.0,-118128503.0,6733.0,0.0,0,261.0,44116.0,3101.0,27080.0,96208.0,0.0,0.0,1.0,1950.0,1.0,2016.0,0,60375532006003.0,329691.0
1.0,0.0,2.0,3.0,8.0,2.0,1224.0,1224.0,0.0,2.0,0.0,0.0,0,2.0,34668684.0,-118067978.0,7982.0,0.0,0,261.0,5534.0,3101.0,27080.0,97318.0,0.0,0.0,1.0,1999.0,1.0,2016.0,0,60379005081014.0,183600.0
1.0,0.0,5.0,4.0,9.0,5.0,4942.0,4942.0,0.0,5.0,0.0,0.0,0,2.0,34137729.0,-118817143.0,7260.0,1.0,9,269.0,41673.0,3101.0,27080.0,96384.0,0.0,0.0,1.0,1976.0,1.0,2016.0,0,60378003261042.0,2756623.0
0.0,0.0,2.0,4.0,6.0,2.0,1443.0,1443.0,0.0,2.0,0.0,0.0,0,2.0,33864544.0,-118048405.0,5001.0,0.0,0,261.0,10774.0,3101.0,27080.0,96206.0,0.0,0.0,1.0,1972.0,1.0,2016.0,0,483030105084015.0,628000.0
1.0,0.0,2.0,3.0,6.0,2.0,1948.0,1948.0,0.0,2.0,0.0,0.0,0,2.0,34087898.0,-117711641.0,8673.0,0.0,0,261.0,30908.0,3101.0,214079.0,96469.0,0.0,0.0,1.0,1957.0,1.0,2016.0,0,60374020023023.0,233724.0
0.0,0.0,1.0,2.0,8.0,1.0,680.0,680.0,0.0,1.0,1.0,216.0,0,2.0,33761308.0,-118014683.0,5040.0,0.0,41,261.0,34780.0,1286.0,27080.0,96990.0,5.0,0.0,1.0,1947.0,1.0,2016.0,0,60590999032002.0,329693.0
1.0,0.0,3.0,4.0,7.0,3.0,4141.0,4141.0,0.0,3.0,0.0,0.0,0,2.0,34158710.0,-118452658.0,8816.0,1.0,1,261.0,12447.0,3101.0,27080.0,96412.0,0.0,0.0,1.0,1940.0,1.0,2016.0,0,60371289101011.0,1252818.0
0.0,0.0,2.0,2.0,7.0,2.0,1764.0,1764.0,0.0,2.0,0.0,0.0,0,2.0,33775500.0,-118417000.0,11462.0,0.0,8,266.0,33311.0,3101.0,27080.0,96121.0,0.0,0.0,1.0,1979.0,1.0,2016.0,0,60376703283016.0,371062.0
0.0,0.0,2.0,2.0,8.0,2.0,1135.0,1135.0,0.0,2.0,1.0,0.0,0,2.0,33765970.0,-117836392.0,7260.0,0.0,42,266.0,47568.0,1286.0,268288.0,97005.0,5.0,0.0,1.0,1963.0,1.0,2016.0,0,60590754052000.0,184620.0
1.0,0.0,4.0,4.0,9.0,4.0,3392.0,3392.0,0.0,4.0,0.0,0.0,0,2.0,33886397.0,-118108473.0,12322.0,0.0,9,269.0,10774.0,3101.0,27080.0,96208.0,0.0,0.0,1.0,2001.0,1.0,2016.0,0,60375531003005.0,657653.0
0.0,0.0,2.0,3.0,6.0,2.0,1165.0,1165.0,0.0,2.0,0.0,0.0,0,7.0,33946503.0,-118014397.0,6107.0,0.0,0,261.0,14634.0,3101.0,27080.0,96171.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60375033012012.0,307077.0
0.0,0.0,3.0,3.0,8.0,3.0,1256.0,1256.0,0.0,3.0,1.0,0.0,0,2.0,33678599.0,-117635382.0,2133.0,0.0,42,266.0,32380.0,1286.0,27080.0,96989.0,0.0,0.0,1.0,1990.0,1.0,2016.0,0,60590524285000.0,436000.0
1.0,0.0,2.0,3.0,8.0,2.0,1544.0,1544.0,0.0,2.0,0.0,0.0,0,2.0,34560180.0,-118088588.0,9132.0,0.0,0,261.0,40227.0,3101.0,27080.0,97328.0,0.0,0.0,1.0,1986.0,1.0,2016.0,0,60379106033006.0,171326.0
0.0,0.0,3.0,4.0,8.0,3.0,1918.0,1918.0,0.0,3.0,0.0,0.0,0,2.0,34235365.0,-118488305.0,8312.0,1.0,1,261.0,12447.0,3101.0,13017.0,96369.0,0.0,0.0,1.0,1962.0,1.0,2016.0,0,60371173031000.0,223402.0
0.0,0.0,2.0,3.0,4.0,2.0,1573.0,1573.0,0.0,2.0,0.0,0.0,0,7.0,34104677.0,-117717176.0,7524.0,0.0,0,261.0,30908.0,3101.0,27080.0,96469.0,0.0,0.0,1.0,1946.0,1.0,2016.0,0,60374019021009.0,368491.0
0.0,0.0,2.5,2.0,8.0,2.5,2027.0,2027.0,0.0,2.0,2.0,0.0,0,2.0,33603302.0,-117585255.0,7260.0,0.0,42,266.0,17597.0,1286.0,27080.0,96989.0,0.0,1.0,1.0,1989.0,1.0,2016.0,0,60590320444005.0,501393.0
0.0,0.0,1.0,2.0,3.0,1.0,1232.0,1232.0,0.0,1.0,0.0,0.0,0,2.0,34131735.0,-118193624.0,6998.0,0.0,0,261.0,12447.0,3101.0,114808.0,96022.0,0.0,0.0,1.0,1910.0,1.0,2016.0,0,60371832221003.0,251825.0
0.0,0.0,2.0,2.0,8.0,2.0,877.0,877.0,0.0,2.0,1.0,0.0,0,2.0,33446600.0,-117599000.0,7260.0,0.0,42,266.0,13693.0,1286.0,27080.0,96982.0,0.0,0.0,1.0,1986.0,1.0,2016.0,0,60590421091013.0,341726.0
0.0,0.0,3.0,2.0,8.0,3.0,1275.0,1275.0,0.0,3.0,0.0,0.0,0,2.0,33998800.0,-118416000.0,54048.0,1.0,8,266.0,12447.0,3101.0,403184.0,96047.0,0.0,0.0,1.0,1980.0,1.0,2016.0,0,60372751022006.0,227766.0
0.0,0.0,2.5,3.0,8.0,2.5,2368.0,2368.0,1.0,2.0,2.0,606.0,0,2.0,33680878.0,-118026177.0,2040.0,0.0,41,261.0,25218.0,1286.0,27080.0,96966.0,0.0,1.0,1.0,1985.0,1.0,2016.0,0,60590993083024.0,505812.0
1.0,0.0,2.0,5.0,7.0,2.0,3096.0,3096.0,0.0,2.0,0.0,0.0,0,2.0,34679038.0,-118241682.0,7700.0,0.0,0,261.0,5534.0,3101.0,27080.0,97319.0,0.0,0.0,1.0,2005.0,1.0,2016.0,0,60379012051017.0,335000.0
0.0,0.0,2.0,2.0,8.0,2.0,1378.0,1378.0,1.0,2.0,2.0,459.0,0,2.0,34280321.0,-119162649.0,4268.0,0.0,34,261.0,34543.0,2061.0,27080.0,97084.0,5.0,0.0,1.0,1977.0,1.0,2016.0,0,61110013012009.0,384779.0
0.0,0.0,2.0,3.0,6.0,2.0,1223.0,1223.0,0.0,2.0,0.0,0.0,0,7.0,33879840.0,-118389445.0,5001.0,0.0,0,261.0,19177.0,3101.0,27080.0,96117.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60376208003013.0,1063491.0
0.0,0.0,2.0,4.0,8.0,2.0,1631.0,1631.0,0.0,2.0,2.0,485.0,0,2.0,33696476.0,-117870700.0,6565.0,0.0,41,261.0,47568.0,1286.0,268453.0,97007.0,7.0,0.0,1.0,1969.0,1.0,2016.0,0,60590740044006.0,192067.0
0.0,0.0,3.0,3.0,11.0,3.0,1996.0,1996.0,0.0,3.0,0.0,0.0,0,2.0,34019537.0,-118502901.0,22475.0,0.0,8,266.0,26964.0,3101.0,27080.0,96150.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60377014021011.0,3060003.0
0.0,0.0,2.5,3.0,8.0,2.5,1508.0,1508.0,1.0,2.0,2.0,432.0,0,2.0,34260362.0,-118737351.0,7719.0,0.0,34,261.0,27110.0,2061.0,27080.0,97118.0,7.0,1.0,2.0,1994.0,2.0,2016.0,0,61110075122004.0,465999.0
0.0,0.0,2.0,3.0,8.0,2.0,1218.0,1218.0,1.0,2.0,2.0,441.0,0,2.0,34352998.0,-119076847.0,9733.0,0.0,34,261.0,26965.0,2061.0,27080.0,97113.0,6.0,0.0,1.0,1963.0,1.0,2016.0,0,61110008002013.0,310762.0
0.0,0.0,2.0,2.0,8.0,2.0,1584.0,1584.0,1.0,2.0,0.0,0.0,0,2.0,33529202.0,-117758803.0,2500.0,0.0,41,261.0,52842.0,1286.0,27080.0,96969.0,6.0,0.0,1.0,1968.0,1.0,2016.0,0,60590626204005.0,466607.0
1.0,0.0,1.0,1.0,6.0,1.0,630.0,630.0,0.0,1.0,0.0,0.0,0,2.0,34210000.0,-118575000.0,58236.0,1.0,10,266.0,12447.0,3101.0,27987.0,96341.0,0.0,0.0,1.0,1988.0,1.0,2016.0,0,60371341042006.0,180000.0
1.0,0.0,3.0,5.0,8.0,3.0,2620.0,2620.0,2.0,3.0,2.0,418.0,1,6.0,33829692.0,-118039632.0,5580.0,0.0,41,261.0,44833.0,1286.0,27080.0,96185.0,9.0,0.0,2.0,1968.0,2.0,2016.0,0,60591101041011.0,470545.0
0.0,0.0,4.5,3.0,8.0,4.5,3156.0,3156.0,1.0,4.0,2.0,640.0,0,2.0,33615735.0,-117908160.0,4800.0,0.0,41,261.0,53571.0,1286.0,27080.0,96981.0,7.0,1.0,1.0,1999.0,1.0,2016.0,0,60590634005009.0,2642301.0
0.0,0.0,2.0,3.0,6.0,2.0,1444.0,1444.0,0.0,2.0,0.0,0.0,0,7.0,34237774.0,-118428391.0,6051.0,0.0,0,261.0,12447.0,3101.0,268002.0,96361.0,0.0,0.0,1.0,1952.0,1.0,2016.0,0,60371198001003.0,229706.0
0.0,0.0,3.0,4.0,8.0,3.0,1742.0,1742.0,0.0,3.0,1.0,396.0,0,2.0,33841300.0,-117983239.0,6046.0,0.0,41,261.0,10608.0,1286.0,27080.0,96180.0,6.0,0.0,1.0,1955.0,1.0,2016.0,0,60590868012005.0,242845.0
0.0,0.0,3.0,4.0,8.0,3.0,2763.0,2763.0,0.0,3.0,2.0,614.0,0,2.0,33590429.0,-117642783.0,5576.0,0.0,41,261.0,12773.0,1286.0,27080.0,96996.0,0.0,0.0,1.0,1995.0,1.0,2016.0,0,60590320382003.0,403589.0
0.0,0.0,2.0,3.0,8.0,2.0,1435.0,1435.0,1.0,2.0,2.0,0.0,0,2.0,34219204.0,-119046317.0,2178.0,0.0,39,265.0,51239.0,2061.0,27080.0,97089.0,6.0,0.0,1.0,1977.0,1.0,2016.0,0,61110055021001.0,278271.0
0.0,0.0,2.0,4.0,8.0,2.0,1779.0,1779.0,0.0,2.0,0.0,0.0,0,2.0,33946639.0,-118124583.0,8210.0,0.0,0,261.0,4406.0,3101.0,27080.0,96101.0,0.0,0.0,1.0,1960.0,1.0,2016.0,0,60375509021002.0,603000.0
1.0,0.0,3.0,2.0,7.0,3.0,2396.0,2396.0,0.0,3.0,0.0,0.0,0,2.0,34196488.0,-118471574.0,14014.0,1.0,1,261.0,12447.0,3101.0,41466.0,96415.0,0.0,0.0,1.0,1948.0,1.0,2016.0,0,60371277122003.0,701300.0
1.0,0.0,2.0,2.0,7.0,2.0,990.0,990.0,0.0,2.0,0.0,0.0,0,2.0,34080700.0,-118220000.0,69569.0,0.0,8,266.0,12447.0,3101.0,116206.0,96012.0,0.0,0.0,1.0,2006.0,1.0,2016.0,0,60371990002024.0,201594.0
1.0,0.0,1.0,3.0,6.0,1.0,1176.0,1176.0,0.0,1.0,0.0,0.0,0,2.0,34113686.0,-118090052.0,4911.0,0.0,0,261.0,33837.0,3101.0,27080.0,96514.0,0.0,0.0,1.0,1951.0,1.0,2016.0,1,60374800023005.0,435967.0
0.0,0.0,2.0,3.0,8.0,2.0,1109.0,1109.0,0.0,2.0,2.0,441.0,0,2.0,33861934.0,-117950763.0,6497.0,0.0,41,261.0,24812.0,1286.0,27080.0,97041.0,6.0,0.0,1.0,1957.0,1.0,2016.0,0,60590019022007.0,449939.0
0.0,0.0,1.0,2.0,4.0,1.0,1110.0,1110.0,0.0,1.0,0.0,0.0,0,7.0,33933180.0,-118155371.0,6877.0,0.0,0,261.0,4406.0,3101.0,27080.0,96102.0,0.0,0.0,1.0,1941.0,1.0,2016.0,0,60375515012004.0,412191.0
0.0,0.0,2.0,3.0,8.0,2.0,1431.0,1431.0,1.0,2.0,2.0,441.0,0,2.0,34228663.0,-119024723.0,7000.0,0.0,34,261.0,51239.0,2061.0,27080.0,97089.0,6.0,0.0,1.0,1974.0,1.0,2016.0,0,61110054042011.0,309132.0
0.0,0.0,3.0,2.0,9.0,3.0,1289.0,1289.0,0.0,3.0,0.0,0.0,0,2.0,34032900.0,-118489000.0,7982.0,0.0,8,266.0,26964.0,3101.0,761546.0,96150.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60377012022014.0,674903.0
1.0,0.0,3.0,2.0,6.0,3.0,1207.0,1207.0,0.0,3.0,0.0,0.0,0,2.0,34082700.0,-118181000.0,29258.0,1.0,8,266.0,12447.0,3101.0,114914.0,96013.0,0.0,0.0,1.0,1995.0,1.0,2016.0,0,60372014011002.0,243659.0
1.0,0.0,2.0,3.0,8.0,2.0,1744.0,1744.0,0.0,2.0,0.0,0.0,0,2.0,34264257.0,-118309860.0,4701.0,0.0,0,261.0,12447.0,3101.0,27328.0,96282.0,0.0,0.0,1.0,1996.0,1.0,2016.0,0,60371031023005.0,78312.0
1.0,0.0,3.0,2.0,7.0,3.0,1456.0,1456.0,0.0,3.0,0.0,0.0,0,2.0,34033700.0,-118491000.0,7517.0,0.0,8,266.0,26964.0,3101.0,27080.0,96150.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60377012022001.0,406953.0
0.0,0.0,2.0,3.0,8.0,2.0,1695.0,1695.0,0.0,2.0,2.0,441.0,0,2.0,34194363.0,-119240600.0,4010.0,0.0,33,261.0,13150.0,2061.0,27080.0,97106.0,7.0,0.0,2.0,1970.0,2.0,2016.0,0,61110036091007.0,456729.0
0.0,0.0,2.0,3.0,8.0,2.0,1844.0,1844.0,0.0,2.0,0.0,0.0,0,2.0,34204368.0,-118143696.0,7595.0,0.0,0,261.0,30187.0,3101.0,27080.0,96265.0,0.0,0.0,1.0,1959.0,1.0,2016.0,0,60374603011001.0,92319.0
0.0,0.0,2.0,2.0,6.0,2.0,1086.0,1086.0,0.0,2.0,0.0,0.0,0,7.0,33966391.0,-118066128.0,5906.0,0.0,0,261.0,396556.0,3101.0,27080.0,96174.0,0.0,0.0,1.0,1950.0,1.0,2016.0,0,60375023021014.0,375000.0
0.0,0.0,1.0,3.0,4.0,1.0,1113.0,1113.0,0.0,1.0,0.0,0.0,0,7.0,34261212.0,-118303700.0,5095.0,1.0,1,261.0,12447.0,3101.0,27328.0,96282.0,0.0,0.0,1.0,1946.0,1.0,2016.0,0,60371031022006.0,210723.0
0.0,0.0,2.0,4.0,6.0,2.0,1523.0,1523.0,0.0,2.0,0.0,0.0,0,2.0,34249803.0,-118474149.0,7559.0,1.0,1,261.0,12447.0,3101.0,13017.0,96369.0,0.0,0.0,1.0,1957.0,1.0,2016.0,0,60371172022002.0,291264.0
0.0,0.0,5.5,5.0,8.0,5.5,4429.0,4429.0,1.0,5.0,2.0,682.0,0,2.0,34288656.0,-118760134.0,71596.0,0.0,33,261.0,27110.0,2061.0,27080.0,97118.0,10.0,1.0,2.0,2007.0,2.0,2016.0,0,61110079031000.0,1476533.0
0.0,0.0,2.5,4.0,8.0,2.5,1613.0,1613.0,0.0,2.0,2.0,418.0,0,2.0,33774671.0,-117952616.0,1800.0,0.0,41,261.0,24832.0,1286.0,27080.0,97047.0,0.0,1.0,1.0,1997.0,1.0,2016.0,0,60590887013005.0,271476.0
0.0,0.0,1.0,2.0,3.0,1.0,920.0,920.0,0.0,1.0,0.0,0.0,0,7.0,34124610.0,-118181642.0,5192.0,0.0,0,261.0,12447.0,3101.0,115609.0,96023.0,0.0,0.0,1.0,1923.0,1.0,2016.0,0,60371831013004.0,256164.0
0.0,0.0,2.0,4.0,8.0,2.0,1996.0,1996.0,1.0,2.0,2.0,427.0,0,2.0,33704741.0,-117972235.0,11385.0,1.0,41,261.0,8384.0,1286.0,27080.0,97008.0,8.0,0.0,1.0,1964.0,1.0,2016.0,0,60590992331010.0,569544.0
0.0,0.0,3.0,4.0,8.0,3.0,1771.0,1771.0,0.0,3.0,0.0,0.0,0,2.0,33889062.0,-118060326.0,4827.0,0.0,0,261.0,53636.0,3101.0,27080.0,96193.0,0.0,0.0,1.0,1972.0,1.0,2016.0,0,60375526021009.0,87969.0
0.0,0.0,2.5,4.0,8.0,2.5,1802.0,1802.0,1.0,2.0,2.0,438.0,0,2.0,33879907.0,-117989584.0,3643.0,0.0,41,261.0,10608.0,1286.0,27080.0,96181.0,8.0,1.0,2.0,1966.0,2.0,2016.0,0,60591106042008.0,327584.0
0.0,0.0,2.0,2.0,8.0,2.0,1151.0,1151.0,0.0,2.0,2.0,440.0,0,2.0,34220837.0,-119002997.0,3680.0,0.0,34,261.0,51239.0,2061.0,27080.0,97091.0,4.0,0.0,1.0,1987.0,1.0,2016.0,0,61110053032012.0,345234.0
0.0,0.0,3.0,3.0,10.0,3.0,3788.0,3788.0,0.0,3.0,0.0,0.0,0,2.0,33758309.0,-118372107.0,15734.0,0.0,0,261.0,54053.0,3101.0,27080.0,96122.0,0.0,0.0,1.0,1987.0,1.0,2016.0,0,60376706023006.0,1854186.0
0.0,0.0,2.0,4.0,8.0,2.0,2031.0,2031.0,1.0,2.0,2.0,430.0,0,2.0,33433744.0,-117605285.0,20600.0,1.0,41,261.0,13693.0,1286.0,27080.0,96982.0,8.0,0.0,1.0,1963.0,1.0,2016.0,0,60590421134003.0,80781.0
1.0,0.0,1.0,1.0,8.0,1.0,874.0,874.0,0.0,1.0,0.0,0.0,0,2.0,34048000.0,-118238000.0,138016.0,1.0,10,266.0,12447.0,3101.0,268057.0,95993.0,0.0,0.0,1.0,2005.0,1.0,2016.0,0,60372060311026.0,419390.0
1.0,0.0,2.0,3.0,6.0,2.0,1131.0,1131.0,0.0,2.0,0.0,0.0,0,2.0,33890900.0,-118129000.0,20161.0,0.0,8,266.0,44116.0,3101.0,27080.0,96208.0,0.0,0.0,1.0,1982.0,1.0,2016.0,0,60375540021001.0,238343.0
1.0,0.0,2.0,2.0,6.0,2.0,859.0,859.0,0.0,2.0,0.0,0.0,0,2.0,34183400.0,-118451000.0,26503.0,0.0,8,266.0,12447.0,3101.0,41466.0,96420.0,0.0,0.0,1.0,1985.0,1.0,2016.0,0,60371283032001.0,162335.0
0.0,0.0,1.0,2.0,8.0,1.0,908.0,908.0,0.0,1.0,1.0,0.0,0,24.0,33691129.0,-117924778.0,7260.0,0.0,42,266.0,38032.0,1286.0,27080.0,96958.0,4.0,0.0,2.0,1971.0,2.0,2016.0,0,60590638051001.0,217162.0
0.0,0.0,2.0,3.0,4.0,2.0,1437.0,1437.0,0.0,2.0,0.0,0.0,0,7.0,34124644.0,-118068452.0,5271.0,0.0,0,261.0,33837.0,3101.0,27080.0,96514.0,0.0,0.0,1.0,1952.0,1.0,2016.0,0,60374800111005.0,72375.0
0.0,0.0,3.0,5.0,8.0,3.0,2901.0,2901.0,0.0,3.0,2.0,595.0,0,2.0,33817526.0,-118046577.0,5500.0,0.0,41,261.0,44833.0,1286.0,27080.0,96185.0,0.0,0.0,1.0,1994.0,1.0,2016.0,0,60591101182001.0,664205.0
0.0,0.0,1.0,3.0,4.0,1.0,984.0,984.0,0.0,1.0,0.0,0.0,0,7.0,34268444.0,-118304661.0,5433.0,0.0,0,261.0,12447.0,3101.0,27328.0,96282.0,0.0,0.0,1.0,1951.0,1.0,2016.0,0,60371031011009.0,406000.0
0.0,0.0,3.0,4.0,7.0,3.0,3088.0,3088.0,0.0,3.0,0.0,0.0,0,2.0,33762732.0,-118372283.0,9018.0,0.0,0,261.0,54053.0,3101.0,27080.0,96122.0,0.0,0.0,1.0,1965.0,1.0,2016.0,0,60376704051027.0,166476.0
0.0,0.0,4.0,5.0,7.0,4.0,3291.0,3291.0,0.0,4.0,0.0,0.0,0,2.0,33817478.0,-118313536.0,6263.0,0.0,0,261.0,54722.0,3101.0,275428.0,96159.0,0.0,0.0,1.0,1989.0,1.0,2016.0,0,60376510011012.0,717595.0
0.0,0.0,2.0,3.0,6.0,2.0,1255.0,1255.0,0.0,2.0,0.0,0.0,0,7.0,33821867.0,-118347500.0,5280.0,0.0,0,261.0,54722.0,3101.0,416337.0,96163.0,0.0,0.0,1.0,1954.0,1.0,2016.0,0,60376511021007.0,637449.0
1.0,0.0,3.0,3.0,6.0,3.0,1336.0,1336.0,0.0,3.0,0.0,0.0,0,2.0,34149900.0,-118013000.0,19045.0,0.0,8,266.0,32923.0,3101.0,27080.0,96273.0,0.0,0.0,1.0,1981.0,1.0,2016.0,0,60374310014001.0,183489.0
0.0,0.0,5.0,6.0,8.0,5.0,2837.0,2837.0,0.0,5.0,0.0,0.0,0,7.0,34055045.0,-117934074.0,39507.0,1.0,1,261.0,14542.0,3101.0,27080.0,96523.0,0.0,0.0,1.0,1947.0,1.0,2016.0,0,60374066022003.0,761437.0
0.0,0.0,2.0,4.0,6.0,2.0,1680.0,1680.0,0.0,2.0,0.0,0.0,0,2.0,33889227.0,-118002616.0,6067.0,1.0,1,261.0,5465.0,3101.0,27080.0,96190.0,0.0,0.0,1.0,1955.0,1.0,2016.0,0,60375039012004.0,111043.0
0.0,0.0,2.5,2.0,8.0,2.5,1364.0,1364.0,0.0,2.0,2.0,0.0,0,2.0,33730473.0,-117772510.0,7260.0,0.0,42,266.0,52650.0,1286.0,274371.0,96939.0,0.0,1.0,1.0,1999.0,1.0,2016.0,0,60590524202022.0,546541.0
0.0,0.0,3.0,3.0,8.0,3.0,1665.0,1665.0,0.0,3.0,2.0,0.0,0,2.0,33770800.0,-117980000.0,7260.0,0.0,42,266.0,24832.0,1286.0,27080.0,97051.0,0.0,0.0,1.0,1983.0,1.0,2016.0,0,60590888015004.0,400000.0
0.0,0.0,4.5,4.0,8.0,4.5,3849.0,3849.0,0.0,4.0,2.0,0.0,1,2.0,33602626.0,-117831237.0,7260.0,0.0,42,266.0,40009.0,1286.0,27080.0,96975.0,0.0,1.0,1.0,1998.0,1.0,2016.0,0,60590626433000.0,1262298.0
0.0,0.0,2.0,3.0,6.0,2.0,1172.0,1172.0,0.0,2.0,0.0,0.0,0,2.0,33841700.0,-118288241.0,4951.0,0.0,0,261.0,118878.0,3101.0,27080.0,96160.0,0.0,0.0,1.0,1961.0,1.0,2016.0,0,60375435031001.0,262054.0
0.0,0.0,2.0,3.0,6.0,2.0,1575.0,1575.0,0.0,2.0,0.0,0.0,0,7.0,33961766.0,-118405858.0,6031.0,0.0,0,261.0,12447.0,3101.0,7877.0,96026.0,0.0,0.0,1.0,1944.0,1.0,2016.0,0,60372764003003.0,975467.0
1.0,0.0,3.0,3.0,8.0,3.0,2116.0,2116.0,0.0,3.0,0.0,0.0,0,2.0,33994385.0,-118420287.0,6118.0,0.0,0,261.0,12447.0,3101.0,403184.0,96047.0,0.0,0.0,1.0,1949.0,1.0,2016.0,0,60372752002003.0,901881.0
